SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,10,8,14,41.97,8628565.602,-13511939.141999999,-21129749.917,2364.0816099999997,2938.8151599999997,-907.35334,2020-03-10 08:14:41.970,-355664925.19810027,-4196442.627138271,32009650.89258515,146297812713.17715,-23790631625.45557,-10313221493.865551,58918.34354131943
46,2020,3,10,8,29,41.97,10675567.762,-10757897.318,-21761440.02,2178.23602,3172.46835,-494.34465,2020-03-10 08:29:41.970,-355689078.8362296,-5110005.471870536,31624085.747085307,146302926409.762,-23766329014.6156,-10302686236.1824,58918.3539579861
46,2020,3,10,8,44,41.97,12538063.174999999,-7817927.657000001,-22016950.405,1954.65516,3351.3815299999997,-72.60855,2020-03-10 08:44:41.970,-355710702.50343144,-6023525.978849124,31238295.03678599,146308035342.35907,-23742025624.43157,-10292150643.604095,58918.36437465277
46,2020,3,10,8,59,41.97,14183776.474,-4742788.082,-21891712.78,1697.1924199999999,3472.40344,350.53513,2020-03-10 08:59:41.970,-355729796.0702485,-6936997.571850341,30852281.542538244,146313139510.84253,-23717721455.626892,-10281614716.445095,58918.37479131943
46,2020,3,10,9,14,41.97,15584175.704,-1585621.487,-21387772.375,1410.3010199999999,3533.39376,767.73135,2020-03-10 09:14:41.970,-355746359.42985266,-7850413.675322626,30466048.04710001,146318238915.08633,-23693416508.924984,-10271078455.019812,58918.3852079861
46,2020,3,10,9,29,41.97,16714977.868000003,1598973.8930000002,-20513760.525000002,1098.95598,3533.26396,1171.7212299999999,2020-03-10 09:29:41.970,-355760392.498044,-8763767.714469295,30079597.335101,146323333554.9645,-23669110785.049297,-10260541859.642683,58918.39562465277
46,2020,3,10,9,44,41.97,17556579.639,4755902.269,-19284749.362999998,768.5661200000001,3471.9988399999997,1555.4722299999999,2020-03-10 09:44:41.970,-355771895.2132486,-9677053.115331024,29692932.19300739,146328423430.35077,-23644804284.723316,-10250004930.628075,58918.40604131943
46,2020,3,10,9,59,41.97,18094404.946,7830538.609999999,-17721990.843,424.87763,3350.6583600000004,1912.30459,2020-03-10 09:59:41.970,-355780867.53651726,-10590263.304868463,29306055.409086566,146333508541.1187,-23620497008.670532,-10239467668.290382,58918.4164579861
46,2020,3,10,10,14,41.97,18319162.715,10769689.521,-15852544.588000001,73.87117,3171.35927,2236.01152,2020-03-10 10:14:41.970,-355787309.4515212,-11503391.711044744,28918969.773371805,146338588887.14227,-23596188957.614452,-10228930072.943962,58918.42687465277
46,2020,3,10,10,29,41.97,18227009.792,13522528.738000002,-13708801.278,-278.34560000000005,2937.23713,2520.97076,2020-03-10 10:29:41.970,-355791220.964551,-12416431.76290797,28531678.07762703,146343664468.2945,-23571880132.27866,-10218392144.903156,58918.43729131943
46,2020,3,10,10,44,41.97,17819615.932,16041489.750999998,-11327910.445,-625.6478199999999,2652.38925,2762.24508,2020-03-10 10:44:41.970,-355792602.10451186,-13329376.890673494,28144183.115311332,146348735284.449,-23547570533.386677,-10207853884.4823,58918.4477079861
46,2020,3,10,10,59,41.97,17104129.733999997,18283098.895,-8751123.439000001,-962.0033599999999,2321.7996200000002,2955.6699700000004,2020-03-10 10:59:41.970,-355791452.922919,-14242220.525806442,27756487.68154376,146353801335.47906,-23523260161.66215,-10197315291.9957,58918.45812465277
46,2020,3,10,11,14,41.97,16093046.376,20208733.452,-6023064.064,-1281.58076,1951.24764,3097.92646,2020-03-10 11:14:41.970,-355787773.49389523,-15154956.101103967,27368594.57306778,146358862621.25766,-23498949017.82869,-10186776367.757675,58918.46854131943
46,2020,3,10,11,29,41.97,14803979.998000002,21785290.922,-3190940.7649999997,-1578.85282,1547.20235,3186.59792,2020-03-10 11:29:41.970,-355781563.91416395,-16067577.050777523,26980506.58821594,146363919141.65787,-23474637102.609955,-10176237112.0825,58918.4789579861
46,2020,3,10,11,44,41.97,13259345.475,22985757.469,-303715.348,-1848.69403,1116.70454,3220.2097799999997,2020-03-10 11:44:41.970,-355772824.30304503,-16980076.81053504,26592226.526874445,146368970896.55276,-23450324416.729633,-10165697525.284454,58918.48937465277
46,2020,3,10,11,59,41.97,11485956.115,23789665.735999998,2588756.0760000004,-2086.46972,667.2392299999999,3198.25144,2020-03-10 11:59:41.970,-355761554.8024485,-17892448.817663107,26203757.190447684,146374017885.81473,-23426010960.91147,-10155157607.677788,58918.49979131943
46,2020,3,10,12,14,41.97,9514545.37,24183434.546,5436593.899,-2288.11545,206.60118,3121.18049,2020-03-10 12:14:41.970,-355747755.57686913,-18804686.511108987,25815101.381822757,146379060109.31696,-23401696735.87918,-10144617359.576765,58918.5102079861
46,2020,3,10,12,29,41.97,7379222.045000001,24160585.459000003,8190761.578,-2450.20525,-257.24383,2990.40914,2020-03-10 12:29:41.970,-355731426.81337816,-19716783.331562832,25426261.905334048,146384097566.93173,-23377381742.356575,-10134076781.295612,58918.52062465277
46,2020,3,10,12,44,41.97,5116869.549,23721833.648,10803912.378999999,-2570.00757,-716.2991199999999,2808.27386,2020-03-10 12:44:41.970,-355712568.72161835,-20628732.721539404,25037241.566727627,146389130258.5316,-23353065981.06746,-10123535873.14856,58918.53104131943
46,2020,3,10,12,59,41.97,2766500.594,22875052.998999998,13231201.436999999,-2645.52823,-1162.6760199999999,2577.98889,2020-03-10 12:59:41.970,-355691181.5337944,-21540528.12546,24648043.17312585,146394158183.9889,-23328749452.735733,-10112994635.44981,58918.5414579861
46,2020,3,10,13,14,41.97,368579.25899999996,21635117.698999997,15431049.307,-2675.53994,-1588.72908,2303.58513,2020-03-10 13:14:41.970,-355667265.5046655,-22452162.989734504,24258669.532991745,146399181343.17572,-23304432158.085262,-10102453068.513575,58918.55187465277
46,2020,3,10,13,29,41.97,-2035677.3909999998,20023624.693,17365844.427,-2659.59819,-1987.18518,1989.8358,2020-03-10 13:29:41.970,-355640820.91153795,-23363630.762842726,23869123.45609356,146404199735.9645,-23280114097.839954,-10091911172.654041,58918.56229131943
46,2020,3,10,13,44,41.97,-4405005.918,18068503.433000002,19002573.34,-2598.04375,-2351.26462,1642.1705,2020-03-10 13:44:41.970,-355611848.05425495,-24274924.895416517,23479407.753469147,146409213362.22702,-23255795272.723797,-10081368948.185385,58918.5727079861
46,2020,3,10,13,59,41.97,-6698799.397,15803520.974,20313369.073000003,-2491.99192,-2674.7922700000004,1266.5796,2020-03-10 13:59:41.970,-355580347.25518787,-25186038.84032084,23089525.237390496,146414222221.83533,-23231475683.460804,-10070826395.421793,58918.58312465277
46,2020,3,10,14,14,41.97,-8877794.969,13267692.016,21275969.701,-2343.30933,-2952.29745,869.51055,2020-03-10 14:14:41.970,-355546318.8592264,-26096966.05273582,22699478.721328028,146419226314.66116,-23207155330.77503,-10060283514.677408,58918.59354131943
46,2020,3,10,14,29,41.97,-10904735.092999998,10504604.678,21874080.726,-2154.5788,-3179.10114,457.75813999999997,2020-03-10 14:29:41.970,-355509763.23376775,-27007699.990237743,22309271.01991518,146424225640.57614,-23182834215.39055,-10049740306.266394,58918.6039579861
46,2020,3,10,14,44,41.97,-12744992.152,7561673.788,22097636.582,-1929.05323,-3351.38965,38.35036,2020-03-10 14:44:41.970,-355470680.7687071,-27918234.11288044,21918904.94891277,146429220199.45187,-23158512338.031487,-10039196770.502895,58918.61437465277
46,2020,3,10,14,59,41.97,-14367146.894,4489334.254000001,21942958.097999997,-1670.59925,-3466.2740400000002,-381.56838,2020-03-10 14:59:41.970,-355429071.87642527,-28828561.883276816,21528383.325173393,146434209991.15985,-23134189699.42204,-10028652907.701044,58918.62479131943
46,2020,3,10,15,14,41.97,-15743512.024,1340187.681,21412804.351,-1383.63185,-3521.83454,-794.85489,2020-03-10 15:14:41.970,-355384936.99177825,-29738676.766679622,21137708.966605905,146439195015.57156,-23109866300.28643,-10018108718.174973,58918.6352079861
46,2020,3,10,15,29,41.97,-16850593.154,-1831884.199,20516318.779000003,-1073.04072,-3517.1497600000002,-1194.48424,2020-03-10 15:29:41.970,-355338276.5720844,-30648572.231062762,20746884.69213977,146444175272.558,-23085542141.348877,-10007564202.238796,58918.64562465277
